Sarcastic	اس نانی کا مشن یہ ھے کہ انتشار ڈال کر اپنے کیسز سے بچا جاۓ یا لندن پاپا پاس بھیج دو اب رو برابر رو😂
Sarcastic	افسوسناک '' روزہ رسول پر لوگ نعرے تو کیا گالیاں بھی دے دیتے ہیں '' صفدر کے دفاع میں رانا ثناءاللہ کی بکواس 😡😡😡
Non-Sarcastic	دستخط تو کر دیے شوقِ نکاح میں پھر اپنی خوش خطی کو خودی کوستے رہے وسیم کھتری  اردو
Non-Sarcastic	پردیس وچ سارے ای سنگل ہوندے ان۔۔۔
Non-Sarcastic	خان صاحب کے ساتھ فوج کے ساتھ ایسا ہی ہونا تھا جو ہو رہا ہے، خان نے فوج کا بہترین ساتھ ہوتے ہوئے ان چوروں کو ڈھیل دی اب سر پر بیٹھ کر ناچ رہے اگر مزید ڈھیل دیتا گیا خان تو اگلے الیکشن میں یہی کتے چور ہم پر مسلط ہوں گے ۔
Non-Sarcastic	یہ اتوار نہیں آسان بس اتنا سمجھ لیجئے اک کپڑوں کا دریا اور دھو کر سکھانا ہے
Sarcastic	`` وہ بھی کیا دور تھا جب ن لیگ اور پی پی والے آپس میں الیکشن الیکشن کھیلتے تھے جو جیتتا تھا مولانا اسکا ہوتا تھا '' 😂
Sarcastic	آلو 🥔 100 روپے درجن، انڈے 🥚200 روپے كلو ٹماٹر 🍅 200 رو پے لیٹر، کدو 🍈 100 روپے گز، پیاز 🌰 100 روپے ملی میٹر سائینس دان کا نام بتائیں اور انعام پائیں۔
Sarcastic	کیسے عجیب لوگ ہیں۔ نانی والی بات مائنڈ کرگئے اور حرام کی کمائی پہ پلنے والی بات کا ذرا سا بھی برا نہیں منایا 😂
Sarcastic	ایک دردمند پاکستانی کسی بزرگ سے '' بابا دعا کریں کہ ملک سے سارے چور ختم ہوجائیں '' بزرگ '' بیٹا اتنے بڑے ملک میں اکیلے رہ کر کیا کرو گے '' 😝😝😝
Non-Sarcastic	مگر ٹویٹر تو ایک پھیملی ہے
Non-Sarcastic	شعور کا ہے کرشمہ یا شوقِ تنہائی کہ رفتہ رفتہ دل سے اتر رہے ہیں لوگ
Non-Sarcastic	کیا شاندار چول ماری ہے تالیاں
Non-Sarcastic	مہکیں تیری خوشبو سے، دہکتی ہوئ سانسیں  اردوزبان
Sarcastic	کیا زمانہ آگیا ہے بندہ یہ بھی نہہیں کہہ سکتا کہ میرا تعلق شریف خاندان سے ہے 😅😆
Sarcastic	ہم سندھ پولیس کا کپٹن صفدر اعوان کو رات 5بجے تنظيم سازی سے روک کر گرفتار کرنے پر پرزور مذمت کرتے ہیں ظالموں اے موقعے بار بار تے نیں اوندے 🙈
Sarcastic	ڈاکٹر کہتے ہیں سورج کی روشنی سے وٹامن ڈی ملتا ہے 🤔 پوچھنا یہ تھا کہ موبائل کی روشنی سے کونسا وٹامن ملتا ہے؟😂😂
Sarcastic	تم بھی مریم یم یم بھگوڑی کی طرح ہو 🤣😂
Non-Sarcastic	اللہ تعالی کے عظیم حق کا احساس اور بندے کا اللہ کی نعمتوں کے مقابلے میں شکر بجالانے سے عاجز ہونے خواہ وہ کتنا بھی عمل کرلے، آپنی امت کو استغفار کرنے کا حکم دینے وغیرہ جیسی حکمتوں پر دلالت کرتا ہے۔
Non-Sarcastic	ایک دوست غصے میں محبوبہ کا کانٹیکٹ ، چیٹ اور سارا ڈیٹا ڈیلیٹ کر چکا ہے اب ریکوری کے لئے منتیں کر رہا
Non-Sarcastic	ہنسنے کے لئے تو ہاہاہاہا لکھاجاتاہے رونے کے لئےکیالکھتے ہیں  challenge hai sb ko
Non-Sarcastic	انشاءاللہ پاکستان گرے لسٹ سے نکل جائے گا۔ اللہ کرم کرے اور ہمیں تمام مشکلات سے نجات دے
Sarcastic	چینی 100 روپیہ مربع فُٹ🚁 اور سونا 1 لاکھ روپیہ کلومیٹر 💎 بِلورانی
Sarcastic	آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان کا نام بلاول بھٹو😂
Sarcastic	جج آخری خواہش بتاو؟ مجرم کوئی غیرت مند پی ٹی آئی والا دیکھنا چاہتا ہوں😜 جج بہت چالاک ہو ساری زندگی جینا چاہتے ھو 😂
Sarcastic	فواد چوہدری سے لاکھ اختلاف۔۔۔ '' '' لاکِن۔۔۔ '' '' حرام خور صحافیوں کی کلاس لینے میں اس کا کوئی مقابلہ نہیں۔۔۔ 😆
Non-Sarcastic	ایک دوست غصے میں محبوبہ کا کانٹیکٹ ، چیٹ اور سارا ڈیٹا ڈیلیٹ کر چکا ہے اب ریکوری کے لئے منتیں کر رہا
Non-Sarcastic	واہ
Non-Sarcastic	پائیجان اسی لالٹین نئی تھوڑا بہت تجزیہ کڈ لئی دی اے
Non-Sarcastic	ڈوب کے مرجائے لفافوں کی نانی وہ کاغذ کی کشتی وہ بارش کا پانی
Sarcastic	بلاول بیچارہ کیا حکومت کرے گا آج جلسے میں دو سو روپے درجن آلو بول گیا مینٹل 😂😂😂 بزدارکی_پرواز_بلاول_بیکار
Sarcastic	بلاول بچارا جو مرضی کر لے اس سے بلل وج ھی جاتے اخے انڈے دو سو روپے کلو۔۔۔😂 مٹر اب درجن کے حساب سے ھی ملا کریں گے😝 فٹے منہ ا…
Sarcastic	میرے پاس دو عدد مرغیاں ہیں جو روزانہ چار کلو انڈے دیتی ہیں تمہارے پاس کیا ہے؟؟😆😂
Sarcastic	بلاول بچارا جو مرضی کر لے اس سے بلل وج ھی جاتے اخے انڈے دو سو روپے کلو۔۔۔😂 مٹر اب درجن کے حساب سے ھی ملا کریں گے😝 فٹے منہ ا…
Non-Sarcastic	اچھا مجھے یہ نفیس اردو والا دیکھ کر ہی پتا چل گیا تھا کہ یہ آپ ہیں
Non-Sarcastic	یہ دوردراز سے میرا رشتہ دار بھی ہے
Non-Sarcastic	سندھ پولیس آپ پورے ملک کا فخر ہیں  WeStandWithSindhPolice
Non-Sarcastic	ماشااللہّ
Sarcastic	حلوہ ہمارا 🥘 بریانی ہماری 🍲 لائیٹیں ہماری🎇 پھر بھی جلتی 🌶🌶تمھاری🙂🙂
Sarcastic	لعنت تو بنتی ہے اپوزیشن پہ ۔۔۔😂😂
Sarcastic	ہاہاہاہاہا ہاہاہاہاہا نہیں ہوتا کچھ، میں اس طرح ھی ری ٹویٹ کر رہا ہوں 🍁🍁
Sarcastic	لندن سے عظیم پاکستانیوں کا نیا نعرہ مارکیٹ میں آ گیا گلی گلی میں شور ہے فلیٹ کے اندر چور ہے😜 فوج_ہے_تو_پاکستان_ہے
Non-Sarcastic	مرد اپنی جوانی میں اپنے اعمال سے اپنی بیٹی کی قسمت جوانی لکھ رہا ہوتا ہے
Non-Sarcastic	صورتحال پر پیچس کسی اور کو لگ گئے،،،،
Non-Sarcastic	نہ جانے آخر اتنا درد کیوں دیتی ہےیہ محبت ہنستا ہوا انسان بھی دعآوَں میں موت مانگتا ہے
Non-Sarcastic	آپ کم بارکر ہوتے تو اب تک ایپل اسٹور پورا ہی مل گیا ہوتا بڑے میاں سانپ سے
Sarcastic	دوستوں مارو مجھے، مجھے مارو😌 میں بچپن میں اصلی نوٹوں سے نقلی نوٹ خریدتا تھا..😐🙄😁😂🤣
Sarcastic	کسی نے یہ بھی دعویٰ کیا تھا کہ نواز شریف مر جائے گا لیکن لندن اعلاج کروانے نہیں جائے گا 😂
Sarcastic	جج آخری خواہش بتاو؟ مجرم کوئی غیرت مند پی ٹی آئی والا دیکھنا چاہتا ہوں🙄 جج بہت چالاک ہو ساری زندگی جینا چاہتے ھو 😂
Sarcastic	کسی نے یہ بھی دعویٰ کیا تھا کہ نواز شریف مر جائے گا لیکن لندن اعلاج کروانے نہیں جائے گا 😂
Non-Sarcastic	اللہ تعالی کے عظیم حق کا احساس اور بندے کا اللہ کی نعمتوں کے مقابلے میں شکر بجالانے سے عاجز ہونے خواہ وہ کتنا بھی عمل کرلے، آپنی امت کو استغفار کرنے کا حکم دینے وغیرہ جیسی حکمتوں پر دلالت کرتا ہے۔
Non-Sarcastic	حدیث
Non-Sarcastic	مگر ہمیں تو آج پتا چلا۔ ۔ یہ بھائی صاب گجر ہیں۔ ۔ بڑا دکھ ہوا سن کر۔ ۔
Non-Sarcastic	ایڈمیشن لے لیا ہے میں نے بھی زیدی صاحب انشاء اللّٰہ ضرور کچھ سیکھنے کو ملے گا
Sarcastic	ہمیں بھی پٹواریوں کے جن نکالنے میں مزہ آتا ہے بہن سے سیکھتے ہیں 🙏🙏🙏
Sarcastic	جن لوگ محض ایک کیڑا نہی پال سکتے، وہ بھی چار چار جانو کو پالنے کے دعوے کر رہے پھرتے ہیں 😂
Sarcastic	NationRejectsStateAboveState خان صاحب نے پنکی کی عدت پوری نہیں ہونے دی اور اب باجوے کی مدت پوری نہیں ہونے دینگے🤦😁😁😜😜😂
Sarcastic	کیپٹن صفدر صاحب فرطِ جذبات میں ذرا زیادہ بہہ گئے ورنہ اور تو کوئی بات نہیں تھی۔۔ 🤷‍♀️🤷‍♂️
Non-Sarcastic	میں ایک اللہ سے ڈرتی ہوں اور ایک اس سے جو اللہ سے نہیں ڈرتا    اس کے علاوہ دنیا میں کسی سے نہیں ڈرتی
Non-Sarcastic	میرا چھوٹا بھائی
Non-Sarcastic	مگر ہمیں تو آج پتا چلا۔ ۔ یہ بھائی صاب گجر ہیں۔ ۔ بڑا دکھ ہوا سن کر۔ ۔
Non-Sarcastic	چلو یہ فرض کرتے ہیں کے تم مشرقِ ، میں مغرب ہوں چلو یہ مان لیتے ہیں بڑا لمبا سفر ہے یہ مگر یہ بھی حقیقت ہے تمہاری ذات کا سورج بہت سا رستہ چل کر ، میری ہستی میں ڈوبے گا  اردوزبان
Sarcastic	کاپی پیسٹ والے ہوشیار ہر چیز کاپی رائٹ ہے 😂
Sarcastic	میں تمہارے ساتھ یہی نعرہ مارتا، اگر میاں لندن شریف اس دن سٹینڈ لیتے جب باجوہ کو اکسٹینشن دلوائی تھی۔ لیکن وہ کیا ہے نا کہ میاں سانپ کو بوٹ چاٹ کی پرانی عادت ہے 😂😀🙏
Sarcastic	اف خدایا کوئی حال نہیں گٹر میڈیا کا😁😁😁
Sarcastic	کیسی عورت ہے یہ مریم صفدر، ایک دن کیلئے کراچی گئی ہے اور پورا صوبہ آپس میں لڑوا دیا ہے 😂😂😂😂
Non-Sarcastic	ادْعُوا رَ‌بَّكُمْ تَضَرُّ‌عًا وَخُفْيَةً ۚ تم لوگ اپنے پروردگار سے دعا کیا کرو گڑ گڑا کے بھی اور چپکے چپکے بھی
Non-Sarcastic	فری کا حصہ مجھے بھیجوا دو لیکن اوپر چاکلیٹ ڈال کر کیک پر
Non-Sarcastic	لگتا ہے آج زندگی کچھ خفا ہے چلئے چھوڑئیے،کون سی پہلی دفعہ ہے سٹڈی نہیں ہورہی
Non-Sarcastic	سندھ پولیس آپ پورے ملک کا فخر ہیں  WeStandWithSindhPolice
Sarcastic	لڑائی اور بحث سے رشتے کمزور ہو جاتے ہیں اس لیے جب بھی کوئی بات بری لگے سیدھا تپپڑ لگا دو 😃
Sarcastic	مشرف نے جب مارشل لاء لگا ہی لیا تھا، تو میاں سانپ کو زندہ کیوں چھوڑ دیا؟؟؟ معصومانہ سوال، 🤔🙄😏
Sarcastic	جس طرح ہندو گائےکو ماں مانتےہیں لیکن بیل کوباپ نہیں مانتے ویسےہی پٹواری مریم کو باجی مانتےہیں لیکن صفدر کو بہنوئی نہیں مانتے 😂😷
Sarcastic	میں آفرکر رہا ہوں ، بشرط کہ میاں سانپ بوٹ چاٹ سے توبہ کر لیں 😂
Non-Sarcastic	السلام علیکم رسول  نے ارشاد فرمایا جو یہ چاہتا ہو کہ اس کا نامہ اعمال اسے خوش کر دے وہ کثرت سے استغفار کیا کرے۔
Non-Sarcastic	ایڈمیشن لے لیا ہے میں نے بھی زیدی صاحب انشاء اللّٰہ ضرور کچھ سیکھنے کو ملے گا
Non-Sarcastic	اچھا ہوا میں میں شادی نہیں کی
Non-Sarcastic	پھٹا پیج اب ردی کی ٹوکری میں جائے گا
Sarcastic	جج کوئی آخری خواہش؟ مجرم کوئی غیرت مند پی ٹی آئی والا دیکھنا چاہتا ہوں🙄 جج بہت چالاک ہو ساری زندگی جینا چاہتے ہو 😂
Sarcastic	خود کا دماغ استعمال نہیں کرنا چاہیے 😂😂😂
Sarcastic	ہاہاہاہا۔ مریم نواز 🙏😀 وہ کہتے ہیں نا کہ سانپ کا بیٹا سپولیا ہی ہوتا ہے۔😂 ابھی کچھ ہفتے پہلے ہی مریم نے زبیر کو بھیجا تھا جنرل کے پاس پالش دے کر کہ سرکار حکم ہو تو مریم خود پیش جاۓگی🙏😀
Sarcastic	میاں سانپ کی ایک بار پھر انٹرنیشنل کتے والی۔۔ برطانوی اخباروں میں نواز شریف اشتہاری کے اشتہار چھپ گئے۔😁😂😁
Non-Sarcastic	اگر آپ کالے ہیں تو آپ کالے ہی ہیں یہ اندر کی خوبصورتی والی بکواس نا کیا کریں شکریہ
Non-Sarcastic	سب سـے بُـری خـــواہش ہر اِنسان ڪو خُــوش ڪــرنے اور اُس ڪـو مُتاثر ڪــرنے ڪی خَــواہش ہـــے اور اُس ڪی سَــزا یہ ہـــے ڪہ اِنسان نہ مُتاثر ہوں گـــے نہ خُـــوش ••••۔
Non-Sarcastic	یوں تو ہر لمحہ تیری یاد کا بوجھل گزرہ دل کو محسوس ہوئی تیری کمی شام کے بعد  اردوزبان
Non-Sarcastic	اچھا ہوا میں میں شادی نہیں کی
Sarcastic	کیپٹن صفدر پاکستان کا واحد فوجی ہے جسے پولیس جب چاہے گرفتار کر سکتی ہے😄
Sarcastic	`` ایک ہزار ڈولر بھیجھے تھے کہ آپس میں فسادات ہوں مگر اِس سے زیادہ تو ہمارے غریب عزاداری میں خرچ کر دیتے ہیں '' ♥🌷 '' مولانا علی رضا رضوی ''
Sarcastic	مریم نواز کے کیپٹن صفدر کے ھاتھوں اغواء کی انکوائری کس سے کرائیں 😊
Sarcastic	مریم نواز کے کیپٹن صفدر کے ھاتھوں اغواء کی انکوائری کس سے کرائیں 😊
Non-Sarcastic	300 فالورز کا اضافہ کریں لسٹ میں شامل ہونے کے لیے آئی ڈی مینشن کریں ریٹوئیٹ کریں  ریٹوئیٹ والوں کو فالو کریں اور فالو بیک دیں میرا نوٹیفکیشن ON کریں ابھی
Non-Sarcastic	ڈی ایم دا آکھیا سی محترمہ نے، میں سوچیا تواڈی اجازتِ باسعادت مل جاوے تے فیر کھولاں
